NMI,Read Date/Time,kWh,kW,Kvarh,Kvar,kVA,PF,E1,E1F,Q1
64077279510,03.05.2015 16:30:00,9.640,38.560,4.735,18.940,42.960,0.898,9.640,9.640,4.735
64077279510,03.05.2015 16:45:00,9.640,38.560,4.735,18.940,42.960,0.898,9.640,9.640,4.735
64077279510,03.05.2015 17:00:00,12.030,48.120,8.775,35.100,59.561,0.808,12.030,12.030,8.775
64077279510,03.05.2015 17:15:00,12.030,48.120,8.775,35.100,59.561,0.808,12.030,12.030,8.775
64077279510,03.05.2015 17:30:00,10.330,41.320,6.310,25.240,48.419,0.853,10.330,10.330,6.310
64077279510,03.05.2015 17:45:00,10.330,41.320,6.310,25.240,48.419,0.853,10.330,10.330,6.310
64077279510,03.05.2015 18:00:00,10.760,43.040,7.320,29.280,52.055,0.827,10.760,10.760,7.320
64077279510,03.05.2015 18:15:00,10.760,43.040,7.320,29.280,52.055,0.827,10.760,10.760,7.320
64077279510,03.05.2015 18:30:00,9.825,39.300,5.615,22.460,45.265,0.868,9.825,9.825,5.615
64077279510,03.05.2015 18:45:00,9.825,39.300,5.615,22.460,45.265,0.868,9.825,9.825,5.615
64077279510,03.05.2015 19:00:00,11.825,47.300,6.130,24.520,53.278,0.888,11.825,11.825,6.130
64077279510,03.05.2015 19:15:00,11.825,47.300,6.130,24.520,53.278,0.888,11.825,11.825,6.130
64077279510,03.05.2015 19:30:00,13.610,54.440,9.865,39.460,67.237,0.810,13.610,13.610,9.865
64077279510,03.05.2015 19:45:00,13.610,54.440,9.865,39.460,67.237,0.810,13.610,13.610,9.865
64077279510,03.05.2015 20:00:00,6.840,27.360,5.310,21.240,34.637,0.790,6.840,6.840,5.310
64077279510,03.05.2015 20:15:00,6.840,27.360,5.310,21.240,34.637,0.790,6.840,6.840,5.310
64077279510,03.05.2015 20:30:00,8.970,35.880,4.410,17.640,39.982,0.897,8.970,8.970,4.410
64077279510,03.05.2015 20:45:00,8.970,35.880,4.410,17.640,39.982,0.897,8.970,8.970,4.410
64077279510,03.05.2015 21:00:00,10.215,40.860,8.010,32.040,51.924,0.787,10.215,10.215,8.010
64077279510,03.05.2015 21:15:00,10.215,40.860,8.010,32.040,51.924,0.787,10.215,10.215,8.010
64077279510,03.05.2015 21:30:00,7.810,31.240,4.720,18.880,36.502,0.856,7.810,7.810,4.720
64077279510,03.05.2015 21:45:00,7.810,31.240,4.720,18.880,36.502,0.856,7.810,7.810,4.720
64077279510,03.05.2015 22:00:00,11.655,46.620,7.935,31.740,56.399,0.827,11.655,11.655,7.935
64077279510,03.05.2015 22:15:00,11.655,46.620,7.935,31.740,56.399,0.827,11.655,11.655,7.935
64077279510,03.05.2015 22:30:00,8.095,32.380,4.215,16.860,36.506,0.887,8.095,8.095,4.215
64077279510,03.05.2015 22:45:00,8.095,32.380,4.215,16.860,36.506,0.887,8.095,8.095,4.215
64077279510,03.05.2015 23:00:00,12.850,51.400,7.375,29.500,59.264,0.867,12.850,12.850,7.375
64077279510,03.05.2015 23:15:00,12.850,51.400,7.375,29.500,59.264,0.867,12.850,12.850,7.375
64077279510,03.05.2015 23:30:00,10.735,42.940,8.070,32.280,53.720,0.799,10.735,10.735,8.070
64077279510,03.05.2015 23:45:00,10.735,42.940,8.070,32.280,53.720,0.799,10.735,10.735,8.070
64077279510,04.05.2015 00:00:00,7.560,30.240,5.750,23.000,37.993,0.796,7.560,7.560,5.750
64077279510,04.05.2015 00:15:00,7.560,30.240,5.750,23.000,37.993,0.796,7.560,7.560,5.750
64077279510,04.05.2015 00:30:00,8.150,32.600,4.120,16.480,36.529,0.892,8.150,8.150,4.120
64077279510,04.05.2015 00:45:00,8.150,32.600,4.120,16.480,36.529,0.892,8.150,8.150,4.120
64077279510,04.05.2015 01:00:00,10.010,40.040,8.200,32.800,51.759,0.774,10.010,10.010,8.200
64077279510,04.05.2015 01:15:00,10.010,40.040,8.200,32.800,51.759,0.774,10.010,10.010,8.200
64077279510,04.05.2015 01:30:00,7.055,28.220,4.410,17.640,33.280,0.848,7.055,7.055,4.410
64077279510,04.05.2015 01:45:00,7.055,28.220,4.410,17.640,33.280,0.848,7.055,7.055,4.410
64077279510,04.05.2015 02:00:00,9.905,39.620,7.265,29.060,49.135,0.806,9.905,9.905,7.265
64077279510,04.05.2015 02:15:00,9.905,39.620,7.265,29.060,49.135,0.806,9.905,9.905,7.265
64077279510,04.05.2015 02:30:00,8.330,33.320,4.655,18.620,38.170,0.873,8.330,8.330,4.655
64077279510,04.05.2015 02:45:00,8.330,33.320,4.655,18.620,38.170,0.873,8.330,8.330,4.655
64077279510,04.05.2015 03:00:00,11.785,47.140,6.390,25.560,53.624,0.879,11.785,11.785,6.390
64077279510,04.05.2015 03:15:00,11.785,47.140,6.390,25.560,53.624,0.879,11.785,11.785,6.390
64077279510,04.05.2015 03:30:00,10.600,42.400,7.870,31.480,52.809,0.803,10.600,10.600,7.870
64077279510,04.05.2015 03:45:00,10.600,42.400,7.870,31.480,52.809,0.803,10.600,10.600,7.870
64077279510,04.05.2015 04:00:00,6.535,26.140,4.985,19.940,32.877,0.795,6.535,6.535,4.985
64077279510,04.05.2015 04:15:00,6.535,26.140,4.985,19.940,32.877,0.795,6.535,6.535,4.985
64077279510,04.05.2015 04:30:00,5.665,22.660,2.465,9.860,24.712,0.917,5.665,5.665,2.465
64077279510,04.05.2015 04:45:00,5.665,22.660,2.465,9.860,24.712,0.917,5.665,5.665,2.465
64077279510,04.05.2015 05:00:00,5.630,22.520,2.345,9.380,24.395,0.923,5.630,5.630,2.345
64077279510,04.05.2015 05:15:00,5.630,22.520,2.345,9.380,24.395,0.923,5.630,5.630,2.345
64077279510,04.05.2015 05:30:00,5.225,20.900,1.830,7.320,22.145,0.944,5.225,5.225,1.830
64077279510,04.05.2015 05:45:00,5.225,20.900,1.830,7.320,22.145,0.944,5.225,5.225,1.830
64077279510,04.05.2015 06:00:00,5.825,23.300,2.210,8.840,24.921,0.935,5.825,5.825,2.210
64077279510,04.05.2015 06:15:00,5.825,23.300,2.210,8.840,24.921,0.935,5.825,5.825,2.210
64077279510,04.05.2015 06:30:00,5.880,23.520,1.810,7.240,24.609,0.956,5.880,5.880,1.810
64077279510,04.05.2015 06:45:00,5.880,23.520,1.810,7.240,24.609,0.956,5.880,5.880,1.810
64077279510,04.05.2015 07:00:00,6.585,26.340,2.265,9.060,27.855,0.946,6.585,6.585,2.265
64077279510,04.05.2015 07:15:00,6.585,26.340,2.265,9.060,27.855,0.946,6.585,6.585,2.265
64077279510,04.05.2015 07:30:00,16.545,66.180,9.385,37.540,76.086,0.870,16.545,16.545,9.385
64077279510,04.05.2015 07:45:00,16.545,66.180,9.385,37.540,76.086,0.870,16.545,16.545,9.385
64077279510,04.05.2015 08:00:00,26.160,104.640,13.450,53.800,117.660,0.889,26.160,26.160,13.450
64077279510,04.05.2015 08:15:00,26.160,104.640,13.450,53.800,117.660,0.889,26.160,26.160,13.450
64077279510,04.05.2015 08:30:00,26.455,105.820,12.950,51.800,117.818,0.898,26.455,26.455,12.950
64077279510,04.05.2015 08:45:00,26.455,105.820,12.950,51.800,117.818,0.898,26.455,26.455,12.950
64077279510,04.05.2015 09:00:00,18.665,74.660,11.665,46.660,88.041,0.848,18.665,18.665,11.665
64077279510,04.05.2015 09:15:00,18.665,74.660,11.665,46.660,88.041,0.848,18.665,18.665,11.665
64077279510,04.05.2015 09:30:00,11.800,47.200,6.090,24.360,53.115,0.889,11.800,11.800,6.090
64077279510,04.05.2015 09:45:00,11.800,47.200,6.090,24.360,53.115,0.889,11.800,11.800,6.090
64077279510,04.05.2015 10:00:00,13.170,52.680,6.910,27.640,59.491,0.886,13.170,13.170,6.910
64077279510,04.05.2015 10:15:00,13.170,52.680,6.910,27.640,59.491,0.886,13.170,13.170,6.910
64077279510,04.05.2015 10:30:00,15.370,61.480,8.985,35.940,71.214,0.863,15.370,15.370,8.985
64077279510,04.05.2015 10:45:00,15.370,61.480,8.985,35.940,71.214,0.863,15.370,15.370,8.985
64077279510,04.05.2015 11:00:00,21.015,84.060,10.790,43.160,94.493,0.890,21.015,21.015,10.790
64077279510,04.05.2015 11:15:00,21.015,84.060,10.790,43.160,94.493,0.890,21.015,21.015,10.790
64077279510,04.05.2015 11:30:00,21.145,84.580,11.880,47.520,97.015,0.872,21.145,21.145,11.880
64077279510,04.05.2015 11:45:00,21.145,84.580,11.880,47.520,97.015,0.872,21.145,21.145,11.880
64077279510,04.05.2015 12:00:00,20.230,80.920,10.350,41.400,90.896,0.890,20.230,20.230,10.350
64077279510,04.05.2015 12:15:00,20.230,80.920,10.350,41.400,90.896,0.890,20.230,20.230,10.350
64077279510,04.05.2015 12:30:00,24.170,96.680,10.850,43.400,105.974,0.912,24.170,24.170,10.850
64077279510,04.05.2015 12:45:00,24.170,96.680,10.850,43.400,105.974,0.912,24.170,24.170,10.850
64077279510,04.05.2015 13:00:00,23.425,93.700,12.945,51.780,107.055,0.875,23.425,23.425,12.945
64077279510,04.05.2015 13:15:00,23.425,93.700,12.945,51.780,107.055,0.875,23.425,23.425,12.945
64077279510,04.05.2015 13:30:00,22.945,91.780,12.050,48.200,103.667,0.885,22.945,22.945,12.050
64077279510,04.05.2015 13:45:00,22.945,91.780,12.050,48.200,103.667,0.885,22.945,22.945,12.050
64077279510,04.05.2015 14:00:00,21.705,86.820,12.455,49.820,100.099,0.867,21.705,21.705,12.455
64077279510,04.05.2015 14:15:00,21.705,86.820,12.455,49.820,100.099,0.867,21.705,21.705,12.455
64077279510,04.05.2015 14:30:00,22.330,89.320,11.265,45.060,100.042,0.893,22.330,22.330,11.265
64077279510,04.05.2015 14:45:00,22.330,89.320,11.265,45.060,100.042,0.893,22.330,22.330,11.265
64077279510,04.05.2015 15:00:00,23.800,95.200,11.905,47.620,106.446,0.894,23.800,23.800,11.905
64077279510,04.05.2015 15:15:00,23.800,95.200,11.905,47.620,106.446,0.894,23.800,23.800,11.905
64077279510,04.05.2015 15:30:00,21.480,85.920,13.265,53.060,100.983,0.851,21.480,21.480,13.265
64077279510,04.05.2015 15:45:00,21.480,85.920,13.265,53.060,100.983,0.851,21.480,21.480,13.265
64077279510,04.05.2015 16:00:00,20.855,83.420,12.840,51.360,97.963,0.852,20.855,20.855,12.840
64077279510,04.05.2015 16:15:00,20.855,83.420,12.840,51.360,97.963,0.852,20.855,20.855,12.840
64077279510,04.05.2015 16:30:00,21.625,86.500,11.150,44.600,97.321,0.889,21.625,21.625,11.150
64077279510,04.05.2015 16:45:00,21.625,86.500,11.150,44.600,97.321,0.889,21.625,21.625,11.150
64077279510,04.05.2015 17:00:00,18.190,72.760,4.415,17.660,74.873,0.972,18.190,18.190,4.415
64077279510,04.05.2015 17:15:00,18.190,72.760,4.415,17.660,74.873,0.972,18.190,18.190,4.415
64077279510,04.05.2015 17:30:00,19.520,78.080,8.490,33.960,85.146,0.917,19.520,19.520,8.490
64077279510,04.05.2015 17:45:00,19.520,78.080,8.490,33.960,85.146,0.917,19.520,19.520,8.490
64077279510,04.05.2015 18:00:00,19.890,79.560,12.370,49.480,93.691,0.849,19.890,19.890,12.370
64077279510,04.05.2015 18:15:00,19.890,79.560,12.370,49.480,93.691,0.849,19.890,19.890,12.370
64077279510,04.05.2015 18:30:00,20.370,81.480,11.175,44.700,92.936,0.877,20.370,20.370,11.175
64077279510,04.05.2015 18:45:00,20.370,81.480,11.175,44.700,92.936,0.877,20.370,20.370,11.175
64077279510,04.05.2015 19:00:00,20.865,83.460,11.120,44.480,94.573,0.882,20.865,20.865,11.120
64077279510,04.05.2015 19:15:00,20.865,83.460,11.120,44.480,94.573,0.882,20.865,20.865,11.120
64077279510,04.05.2015 19:30:00,19.455,77.820,12.225,48.900,91.908,0.847,19.455,19.455,12.225
64077279510,04.05.2015 19:45:00,19.455,77.820,12.225,48.900,91.908,0.847,19.455,19.455,12.225
64077279510,04.05.2015 20:00:00,18.560,74.240,11.905,47.620,88.200,0.842,18.560,18.560,11.905
64077279510,04.05.2015 20:15:00,18.560,74.240,11.905,47.620,88.200,0.842,18.560,18.560,11.905
64077279510,04.05.2015 20:30:00,14.455,57.820,7.590,30.360,65.306,0.885,14.455,14.455,7.590
64077279510,04.05.2015 20:45:00,14.455,57.820,7.590,30.360,65.306,0.885,14.455,14.455,7.590
64077279510,04.05.2015 21:00:00,15.865,63.460,10.760,43.040,76.679,0.828,15.865,15.865,10.760
64077279510,04.05.2015 21:15:00,15.865,63.460,10.760,43.040,76.679,0.828,15.865,15.865,10.760
64077279510,04.05.2015 21:30:00,13.850,55.400,8.065,32.260,64.108,0.864,13.850,13.850,8.065
64077279510,04.05.2015 21:45:00,13.850,55.400,8.065,32.260,64.108,0.864,13.850,13.850,8.065
64077279510,04.05.2015 22:00:00,17.465,69.860,11.455,45.820,83.546,0.836,17.465,17.465,11.455
64077279510,04.05.2015 22:15:00,17.465,69.860,11.455,45.820,83.546,0.836,17.465,17.465,11.455
64077279510,04.05.2015 22:30:00,11.870,47.480,6.010,24.040,53.219,0.892,11.870,11.870,6.010
64077279510,04.05.2015 22:45:00,11.870,47.480,6.010,24.040,53.219,0.892,11.870,11.870,6.010
64077279510,04.05.2015 23:00:00,16.960,67.840,9.145,36.580,77.074,0.880,16.960,16.960,9.145
64077279510,04.05.2015 23:15:00,16.960,67.840,9.145,36.580,77.074,0.880,16.960,16.960,9.145
64077279510,04.05.2015 23:30:00,18.385,73.540,11.985,47.940,87.786,0.838,18.385,18.385,11.985
64077279510,04.05.2015 23:45:00,18.385,73.540,11.985,47.940,87.786,0.838,18.385,18.385,11.985
64077279510,05.05.2015 00:00:00,12.830,51.320,8.650,34.600,61.894,0.829,12.830,12.830,8.650
64077279510,05.05.2015 00:15:00,12.830,51.320,8.650,34.600,61.894,0.829,12.830,12.830,8.650
64077279510,05.05.2015 00:30:00,12.695,50.780,6.890,27.560,57.777,0.879,12.695,12.695,6.890
64077279510,05.05.2015 00:45:00,12.695,50.780,6.890,27.560,57.777,0.879,12.695,12.695,6.890
64077279510,05.05.2015 01:00:00,15.800,63.200,10.880,43.520,76.735,0.824,15.800,15.800,10.880
64077279510,05.05.2015 01:15:00,15.800,63.200,10.880,43.520,76.735,0.824,15.800,15.800,10.880
64077279510,05.05.2015 01:30:00,13.310,53.240,7.215,28.860,60.559,0.879,13.310,13.310,7.215
64077279510,05.05.2015 01:45:00,13.310,53.240,7.215,28.860,60.559,0.879,13.310,13.310,7.215
64077279510,05.05.2015 02:00:00,17.270,69.080,11.615,46.460,83.250,0.830,17.270,17.270,11.615
64077279510,05.05.2015 02:15:00,17.270,69.080,11.615,46.460,83.250,0.830,17.270,17.270,11.615
64077279510,05.05.2015 02:30:00,13.640,54.560,6.560,26.240,60.542,0.901,13.640,13.640,6.560
64077279510,05.05.2015 02:45:00,13.640,54.560,6.560,26.240,60.542,0.901,13.640,13.640,6.560
64077279510,05.05.2015 03:00:00,19.305,77.220,9.775,39.100,86.555,0.892,19.305,19.305,9.775
64077279510,05.05.2015 03:15:00,19.305,77.220,9.775,39.100,86.555,0.892,19.305,19.305,9.775
64077279510,05.05.2015 03:30:00,19.655,78.620,12.480,49.920,93.130,0.844,19.655,19.655,12.480
64077279510,05.05.2015 03:45:00,19.655,78.620,12.480,49.920,93.130,0.844,19.655,19.655,12.480
64077279510,05.05.2015 04:00:00,13.290,53.160,8.390,33.560,62.867,0.846,13.290,13.290,8.390
64077279510,05.05.2015 04:15:00,13.290,53.160,8.390,33.560,62.867,0.846,13.290,13.290,8.390
64077279510,05.05.2015 04:30:00,10.145,40.580,5.570,22.280,46.294,0.877,10.145,10.145,5.570
64077279510,05.05.2015 04:45:00,10.145,40.580,5.570,22.280,46.294,0.877,10.145,10.145,5.570
64077279510,05.05.2015 05:00:00,9.730,38.920,3.600,14.400,41.499,0.938,9.730,9.730,3.600
64077279510,05.05.2015 05:15:00,9.730,38.920,3.600,14.400,41.499,0.938,9.730,9.730,3.600
64077279510,05.05.2015 05:30:00,7.225,28.900,3.105,12.420,31.456,0.919,7.225,7.225,3.105
64077279510,05.05.2015 05:45:00,7.225,28.900,3.105,12.420,31.456,0.919,7.225,7.225,3.105
64077279510,05.05.2015 06:00:00,7.160,28.640,3.330,13.320,31.586,0.907,7.160,7.160,3.330
64077279510,05.05.2015 06:15:00,7.160,28.640,3.330,13.320,31.586,0.907,7.160,7.160,3.330
64077279510,05.05.2015 06:30:00,6.400,25.600,2.665,10.660,27.731,0.923,6.400,6.400,2.665
64077279510,05.05.2015 06:45:00,6.400,25.600,2.665,10.660,27.731,0.923,6.400,6.400,2.665
64077279510,05.05.2015 07:00:00,9.575,38.300,3.600,14.400,40.918,0.936,9.575,9.575,3.600
64077279510,05.05.2015 07:15:00,9.575,38.300,3.600,14.400,40.918,0.936,9.575,9.575,3.600
64077279510,05.05.2015 07:30:00,10.950,43.800,4.280,17.120,47.027,0.931,10.950,10.950,4.280
64077279510,05.05.2015 07:45:00,10.950,43.800,4.280,17.120,47.027,0.931,10.950,10.950,4.280
64077279510,05.05.2015 08:00:00,24.335,97.340,10.215,40.860,105.568,0.922,24.335,24.335,10.215
64077279510,05.05.2015 08:15:00,24.335,97.340,10.215,40.860,105.568,0.922,24.335,24.335,10.215
64077279510,05.05.2015 08:30:00,26.610,106.440,13.255,53.020,118.914,0.895,26.610,26.610,13.255
64077279510,05.05.2015 08:45:00,26.610,106.440,13.255,53.020,118.914,0.895,26.610,26.610,13.255
64077279510,05.05.2015 09:00:00,24.410,97.640,12.170,48.680,109.102,0.895,24.410,24.410,12.170
64077279510,05.05.2015 09:15:00,24.410,97.640,12.170,48.680,109.102,0.895,24.410,24.410,12.170
64077279510,05.05.2015 09:30:00,16.550,66.200,6.945,27.780,71.793,0.922,16.550,16.550,6.945
64077279510,05.05.2015 09:45:00,16.550,66.200,6.945,27.780,71.793,0.922,16.550,16.550,6.945
64077279510,05.05.2015 10:00:00,10.265,41.060,4.990,19.960,45.654,0.899,10.265,10.265,4.990
64077279510,05.05.2015 10:15:00,10.265,41.060,4.990,19.960,45.654,0.899,10.265,10.265,4.990
64077279510,05.05.2015 10:30:00,11.505,46.020,6.455,25.820,52.768,0.872,11.505,11.505,6.455
64077279510,05.05.2015 10:45:00,11.505,46.020,6.455,25.820,52.768,0.872,11.505,11.505,6.455
64077279510,05.05.2015 11:00:00,9.105,36.420,3.520,14.080,39.047,0.933,9.105,9.105,3.520
64077279510,05.05.2015 11:15:00,9.105,36.420,3.520,14.080,39.047,0.933,9.105,9.105,3.520
64077279510,05.05.2015 11:30:00,16.855,67.420,9.290,37.160,76.983,0.876,16.855,16.855,9.290
64077279510,05.05.2015 11:45:00,16.855,67.420,9.290,37.160,76.983,0.876,16.855,16.855,9.290
64077279510,05.05.2015 12:00:00,19.585,78.340,11.280,45.120,90.404,0.867,19.585,19.585,11.280
64077279510,05.05.2015 12:15:00,19.585,78.340,11.280,45.120,90.404,0.867,19.585,19.585,11.280
64077279510,05.05.2015 12:30:00,19.000,76.000,11.055,44.220,87.928,0.864,19.000,19.000,11.055
64077279510,05.05.2015 12:45:00,19.000,76.000,11.055,44.220,87.928,0.864,19.000,19.000,11.055
64077279510,05.05.2015 13:00:00,18.200,72.800,10.560,42.240,84.167,0.865,18.200,18.200,10.560
64077279510,05.05.2015 13:15:00,18.200,72.800,10.560,42.240,84.167,0.865,18.200,18.200,10.560
64077279510,05.05.2015 13:30:00,17.270,69.080,8.320,33.280,76.679,0.901,17.270,17.270,8.320
64077279510,05.05.2015 13:45:00,17.270,69.080,8.320,33.280,76.679,0.901,17.270,17.270,8.320
64077279510,05.05.2015 14:00:00,18.585,74.340,10.455,41.820,85.296,0.872,18.585,18.585,10.455
64077279510,05.05.2015 14:15:00,18.585,74.340,10.455,41.820,85.296,0.872,18.585,18.585,10.455
64077279510,05.05.2015 14:30:00,20.530,82.120,9.665,38.660,90.765,0.905,20.530,20.530,9.665
64077279510,05.05.2015 14:45:00,20.530,82.120,9.665,38.660,90.765,0.905,20.530,20.530,9.665
64077279510,05.05.2015 15:00:00,26.495,105.980,11.535,46.140,115.588,0.917,26.495,26.495,11.535
64077279510,05.05.2015 15:15:00,26.495,105.980,11.535,46.140,115.588,0.917,26.495,26.495,11.535
64077279510,05.05.2015 15:30:00,24.050,96.200,12.505,50.020,108.427,0.887,24.050,24.050,12.505
64077279510,05.05.2015 15:45:00,24.050,96.200,12.505,50.020,108.427,0.887,24.050,24.050,12.505
64077279510,05.05.2015 16:00:00,22.015,88.060,11.630,46.520,99.593,0.884,22.015,22.015,11.630
64077279510,05.05.2015 16:15:00,22.015,88.060,11.630,46.520,99.593,0.884,22.015,22.015,11.630
64077279510,05.05.2015 16:30:00,15.830,63.320,5.920,23.680,67.603,0.937,15.830,15.830,5.920
64077279510,05.05.2015 16:45:00,15.830,63.320,5.920,23.680,67.603,0.937,15.830,15.830,5.920
64077279510,05.05.2015 17:00:00,18.865,75.460,1.670,6.680,75.755,0.996,18.865,18.865,1.670
64077279510,05.05.2015 17:15:00,18.865,75.460,1.670,6.680,75.755,0.996,18.865,18.865,1.670
64077279510,05.05.2015 17:30:00,18.255,73.020,8.930,35.720,81.289,0.898,18.255,18.255,8.930
64077279510,05.05.2015 17:45:00,18.255,73.020,8.930,35.720,81.289,0.898,18.255,18.255,8.930
64077279510,05.05.2015 18:00:00,18.055,72.220,12.010,48.040,86.739,0.833,18.055,18.055,12.010
64077279510,05.05.2015 18:15:00,18.055,72.220,12.010,48.040,86.739,0.833,18.055,18.055,12.010
64077279510,05.05.2015 18:30:00,19.800,79.200,10.430,41.720,89.516,0.885,19.800,19.800,10.430
64077279510,05.05.2015 18:45:00,19.800,79.200,10.430,41.720,89.516,0.885,19.800,19.800,10.430
64077279510,05.05.2015 19:00:00,21.320,85.280,11.110,44.440,96.164,0.887,21.320,21.320,11.110
64077279510,05.05.2015 19:15:00,21.320,85.280,11.110,44.440,96.164,0.887,21.320,21.320,11.110
64077279510,05.05.2015 19:30:00,18.960,75.840,11.650,46.600,89.013,0.852,18.960,18.960,11.650
64077279510,05.05.2015 19:45:00,18.960,75.840,11.650,46.600,89.013,0.852,18.960,18.960,11.650
64077279510,05.05.2015 20:00:00,14.400,57.600,8.640,34.560,67.173,0.857,14.400,14.400,8.640
64077279510,05.05.2015 20:15:00,14.400,57.600,8.640,34.560,67.173,0.857,14.400,14.400,8.640
64077279510,05.05.2015 20:30:00,13.450,53.800,7.240,28.960,61.099,0.881,13.450,13.450,7.240
64077279510,05.05.2015 20:45:00,13.450,53.800,7.240,28.960,61.099,0.881,13.450,13.450,7.240
64077279510,05.05.2015 21:00:00,14.255,57.020,9.730,38.920,69.037,0.826,14.255,14.255,9.730
64077279510,05.05.2015 21:15:00,14.255,57.020,9.730,38.920,69.037,0.826,14.255,14.255,9.730
64077279510,05.05.2015 21:30:00,14.350,57.400,8.390,33.560,66.491,0.863,14.350,14.350,8.390
64077279510,05.05.2015 21:45:00,14.350,57.400,8.390,33.560,66.491,0.863,14.350,14.350,8.390
64077279510,05.05.2015 22:00:00,15.210,60.840,10.600,42.400,74.157,0.820,15.210,15.210,10.600
64077279510,05.05.2015 22:15:00,15.210,60.840,10.600,42.400,74.157,0.820,15.210,15.210,10.600
64077279510,05.05.2015 22:30:00,13.610,54.440,7.615,30.460,62.382,0.873,13.610,13.610,7.615
64077279510,05.05.2015 22:45:00,13.610,54.440,7.615,30.460,62.382,0.873,13.610,13.610,7.615
64077279510,05.05.2015 23:00:00,17.450,69.800,10.080,40.320,80.609,0.866,17.450,17.450,10.080
64077279510,05.05.2015 23:15:00,17.450,69.800,10.080,40.320,80.609,0.866,17.450,17.450,10.080
64077279510,05.05.2015 23:30:00,15.065,60.260,10.800,43.200,74.145,0.813,15.065,15.065,10.800
64077279510,05.05.2015 23:45:00,15.065,60.260,10.800,43.200,74.145,0.813,15.065,15.065,10.800
64077279510,06.05.2015 00:00:00,12.000,48.000,8.190,32.760,58.114,0.826,12.000,12.000,8.190
64077279510,06.05.2015 00:15:00,12.000,48.000,8.190,32.760,58.114,0.826,12.000,12.000,8.190
64077279510,06.05.2015 00:30:00,10.575,42.300,6.215,24.860,49.064,0.862,10.575,10.575,6.215
64077279510,06.05.2015 00:45:00,10.575,42.300,6.215,24.860,49.064,0.862,10.575,10.575,6.215
64077279510,06.05.2015 01:00:00,11.265,45.060,8.770,35.080,57.105,0.789,11.265,11.265,8.770
64077279510,06.05.2015 01:15:00,11.265,45.060,8.770,35.080,57.105,0.789,11.265,11.265,8.770
64077279510,06.05.2015 01:30:00,12.490,49.960,8.015,32.060,59.362,0.842,12.490,12.490,8.015
64077279510,06.05.2015 01:45:00,12.490,49.960,8.015,32.060,59.362,0.842,12.490,12.490,8.015
